CodInst,Data,NomeInstituicao,DataInicioAtividade,Tcb,Td,Tc,SegmentoTb,Atividade,Uf,Municipio,Sr,CodConglomeradoFinanceiro,CodConglomeradoPrudencial,CnpjInstituicaoLider,Situacao
96409263,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FACULDADE DE ENGENHARIA DE ILHA SOLTEIRA - COOPERFEIS,199306,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,SP,Ilha Solteira,S5,,,,A
62928320,2025-12-01,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FEDERAÇÃO DO COMÉRCIO, SESC E SENAC DE SÃO PAULO",197007,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,SP,São Paulo,S5,,,,A
18840017,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FINANCEIRA BEMGE S.A. - CFI LTDA,198310,B3S,I,2,Cooperativa de Crédito,,MG,Belo Horizonte,,,,,I
16660680,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FUNDAÇÃO BENJAMIM GUIMARÃES LTDA.,197304,B3S,I,2,Cooperativa de Crédito,,MG,Belo Horizonte,,,,,I
19402130,2025-12-01,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FUNDAÇÃO HOSPITALAR E EMPREGADOS DOS ESTABELECIMENTOS HOSPITALARES DE BELO HORIZONTE, REGIÃO METROPOLITANA E ZONA DA MATA LTDA.- SICOOB CECREF",197611,B3S,I,2,Cooperativa de Crédito,Mútuo PF com conta corrente,MG,Belo Horizonte,S5,,,,A
01413121,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FUNDAÇÃO JOÃO PINHEIRO LTDA.,199609,B3S,I,2,Cooperativa de Crédito,,MG,Belo Horizonte,,,,,I
02894268,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO,199812,B3S,I,2,Cooperativa de Crédito,,MT,Cuiabá,,,,,I
04894460,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA JUSTIÇA DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CREDJUS,200203,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,MG,Belo Horizonte,S5,,,,A
03035808,2025-12-01,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA JUSTICA FEDERAL,199904,B3S,I,2,Cooperativa de Crédito,,RJ,Rio de Janeiro,,,,,I
02719550,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA POLÍCIA MILITAR DO DISTRITO FEDERAL,199805,B3S,I,2,Cooperativa de Crédito,,DF,Brasília,,,,,I
03625047,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA POLICIA MILITAR DO ESTADO DA BAHIA LTDA - SICOOB-COOPMIL,180001,B3S,I,2,Cooperativa de Crédito,,BA,Salvador,,,,,I
04152107,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA POLÍCIA MILITAR DO ESTADO DE SÃO PAULO DA REGIÃO CENTRO-OESTE PAULISTA - CREDMIL,200012,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,SP,Bauru,S5,,,,A
02313983,2025-12-01,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA POLICIA MILITAR E DO CORPO DE BOMBEIROS MILITAR DE MATO GROSSO - CREDIMIL,199802,B3S,I,2,Cooperativa de Crédito,,MT,Cuiabá,,,,,I
05338435,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA POLÍCIA RODOVIÁRIA FEDERAL DO ESTADO DE MINAS GERAIS LTDA.,200211,B3S,I,2,Cooperativa de Crédito,,MG,Belo Horizonte,,,,,I
16882649,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA PREFEITURA MUNICIPAL DE CURVELO LTDA,197303,B3S,I,2,Cooperativa de Crédito,,MG,Curvelo,,,,,I
17143702,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA PREFEITURA MUNICIPAL DE JUIZ DE FORA LTDA,197108,B3S,I,2,Cooperativa de Crédito,,MG,Juiz de Fora,,,,,I
26188441,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA PREFEITURA MUNICIPAL DE LAJINHA LTDA,198912,B3S,I,2,Cooperativa de Crédito,,MG,Lajinha,,,,,I
00946465,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA PREFEITURA MUNICIPAL DE ORLÂNDIA - CRED SERV,199602,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,SP,Orlândia,S5,,,,A
22109201,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA PREFEITURA MUNICIPAL DE UBÁ LTDA,198702,B3S,I,2,Cooperativa de Crédito,,MG,Ubá,,,,,I
52137361,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA PREFEITURA MUNICIPAL DE VOTORANTIM,198211,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,SP,Votorantim,S5,,,,A
02910389,2025-12-01,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA SECRET. DE JUSTICA E INTERIOR DO ESTADO DO RIO JANEIRO LTDA,199811,B3S,I,2,Cooperativa de Crédito,,RJ,Rio de Janeiro,,,,,I
03565483,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SECRETARIA DA FAZENDA DO ESTADO DE GOIÁS,200001,B3S,I,2,Cooperativa de Crédito,,GO,Goiânia,,,,,I
83663575,2025-12-01,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA SECRETARIA DE AGRICULTURA DO ESTADO DO PARA LTDA. SICOOB SAGRI,199312,B3S,I,2,Cooperativa de Crédito,,PA,Belém,,,,,I
05746715,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SECRETARIA DE DEFESA SOCIAL DO ESTADO DE MINAS GERAIS LTDA. - COOPSESP,200403,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,MG,Belo Horizonte,S5,,,,A
83584979,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SECRETARIA DE ESTADO DE EDUCAÇÃO LTDA.,199307,B3S,I,2,Cooperativa de Crédito,,PA,Belém,,,,,I
01667861,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SECRETARIA DE SAÚDE E DOS TRABALHADORES EM ENSINO DO DF LTDA. - SICOOB CREDIDF,199703,B3S,I,2,Cooperativa de Crédito,,DF,Brasília,,,,,I
03437037,2025-12-01,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA SECRETARIA DE SEGURANCA PUBLICA DO ESTADO DO ESPIRITO SANTO,199912,B3S,I,2,Cooperativa de Crédito,,ES,Vitória,,,,,I
05676236,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SEGURANÇA PÚBLICA ESTADUAL DA 8ª REGIÃO DO ESTADO DE SÃO PAULO - FINANPOL,200307,B3S,I,2,Cooperativa de Crédito,,SP,São José do Rio Preto,,,,,I
83329979,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SUPERINTENDÊNCIA REGIONAL DO TRABALHO E EMPREGO E DA ADVOCACIA GERAL DA UNIÃO NO ESTADO DO PARÁ - CREDMISTRA,199211,B3S,I,2,Cooperativa de Crédito,,PA,Belém,,,,,I
28885036,2025-12-01,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA UERJ LTDA. - COOPUERJ,198410,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,RJ,Rio de Janeiro,S5,,,,A
69136075,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNESP - COOPUNESP,199212,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,SP,Rio Claro,S5,,,,A
02285107,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE ESTADUAL DE CAMPINAS - COOPERUNICAMP,199801,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,SP,Campinas,S5,,,,A
03606488,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE ESTADUAL DO SUDOESTE DA BAHIA (UESB) - CREDIUESB,199809,B3S,I,2,Cooperativa de Crédito,,BA,Vitória da Conquista,S5,,,,I
05560691,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE FEDERAL DO ACRE - CREDUFAC,200305,B3S,I,2,Cooperativa de Crédito,,AC,Rio Branco,,,,,I
01864154,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DAS CÂMARAS DE DIRIGENTES LOJISTAS DA REGIÃO METROPOLITANA DE BELO HORIZONTE LTDA,199706,B3S,I,2,Cooperativa de Crédito,,MG,Belo Horizonte,,,,,I
01260250,2025-12-01,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DAS ESCOLAS TECNICAS E AGROTECNICAS FEDERAIS DO ESPIRITO SANTO LTDA,199605,B3S,I,2,Cooperativa de Crédito,,ES,Vitória,,,,,I
65338832,2025-12-01,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DAS UNIVERSIDADES FEDERAIS DE LAVRAS, JUIZ DE FORA, OURO PRETO E SÃO JOÃO DEL REI LTDA - CREDIESAL",199106,B3S,I,2,Cooperativa de Crédito,,MG,Lavras,,,,,I
40237075,2025-12-01,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DE EMPRESAS DE RADIODIFUSAO E TELEVISAO PUBLICAS NO MUNICIPIO DO RIO DE JANEIRO LTDA,199108,B3S,I,2,Cooperativa de Crédito,,RJ,Rio de Janeiro,,,,,I
00171973,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO  CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DO MARANHÃO LTDA.,199401,B3S,I,2,Cooperativa de Crédito,,MA,São Luís,,,,,I
34634014,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO  CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DO PARÁ E DA ESCOLA AGROTÉCNICA FEDERAL DE CASTANHAL LTDA,198911,B3S,I,2,Cooperativa de Crédito,,PA,Belém,,,,,I
01825968,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO  INSTITUTO NACIONAL DO SEGURO SOCIAL NA PARAÍBA - COOPREV LTDA,199705,B3S,I,2,Cooperativa de Crédito,,PB,João Pessoa,,,,,I
01742756,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO  INSTITUTO PREVIDÊNCIA DO ESTADO DA PARAÍBA - CREDIPEP LTDA.,199704,B3S,I,2,Cooperativa de Crédito,,PB,João Pessoa,,,,,I
01315606,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO  SETOR PÚBLICO AGRÍCOLA DO ESTADO DO RIO GRANDE DO NORTE - CREDIAGRO,199605,B3S,I,2,Cooperativa de Crédito,,RN,Natal,,,,,I
02208449,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO BDMG LTDA,199801,B3S,I,2,Cooperativa de Crédito,,MG,Belo Horizonte,,,,,I
09978327,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO CERNE LTDA,180001,B3S,I,2,Cooperativa de Crédito,,GO,Goiânia,,,,,I
02910387,2025-12-01,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO COLEGIO PEDRO II,199901,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,RJ,Rio de Janeiro,S5,,,,A
02202150,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO CORPO DE BOMBEIROS MILITAR DO ESTADO DO PARÁ LTDA. - SICOOB BOMBEIROS,199707,B3S,I,2,Cooperativa de Crédito,,PA,Belém,,,,,I
01290746,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO DEPARTAMENTO NACIONAL DE INFRA-ESTRUTURA DE TRANSPORTES DO PARÁ LTDA.,199605,B3S,I,2,Cooperativa de Crédito,,PA,Belém,,,,,I
00778858,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO DISTRITO FEDERAL LTDA. - COOSERVCRED,199509,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,DF,Brasília,S5,,,,A
03233248,2025-12-01,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO ENSINO SUPERIOR DO DISTRITO FEDERAL,199908,B3S,I,2,Cooperativa de Crédito,,DF,Brasília,,,,,I
00740480,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO IBDF LTDA,198312,B3S,I,2,Cooperativa de Crédito,,DF,Brasília,,,,,I
83838813,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO IBGE NO ESTADO DO PARÁ LTDA COIPA.,199406,B3S,I,2,Cooperativa de Crédito,,PA,Belém,,,,,I
83375469,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO IDESP LTDA - UNIDESP,199305,B3S,I,2,Cooperativa de Crédito,,PA,Belém,,,,,I
34045930,2025-12-01,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO INCRA LTDA,196908,B3S,I,2,Cooperativa de Crédito,,RJ,Rio de Janeiro,,,,,I
02895102,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS - SICOOB CREDIBAMA,199812,B3S,I,2,Cooperativa de Crédito,,DF,Brasília,,,,,I
83332627,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO INSTITUTO NÁUTICO BRASILEIRO - INABRA LTDA,199212,B3S,I,2,Cooperativa de Crédito,,PA,Belém,,,,,I
29975216,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO MEC LTDA. - COSMEC,197804,B3S,I,2,Cooperativa de Crédito,,RJ,Rio de Janeiro,,,,,I
02525045,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO MINISTÉRIO  DO TRABALHO EM MINAS GERAIS LTDA.,199806,B3S,I,2,Cooperativa de Crédito,,MG,Belo Horizonte,,,,,I
83206599,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO MINISTÉRIO DA FAZENDA NO PARÁ LTDA. - COOPERFAZ,199205,B3S,I,2,Cooperativa de Crédito,,PA,Belém,,,,,I
05285111,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER EXECUTIVO DA REGIÃO NORDESTE DO PARÁ - CREDBRAS,200210,B3S,I,2,Cooperativa de Crédito,,PA,Belém,,,,,I
03032915,2025-12-01,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO PODER EXECUTIVO DO ESTADO DE MATO GROSSO - COOPERFAZ,199709,B3S,I,2,Cooperativa de Crédito,,MT,Cuiabá,,,,,I
02888327,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER EXECUTIVO FEDERAL NO DISTRITO FEDERAL,199902,B3S,I,2,Cooperativa de Crédito,,DF,Brasília,,,,,I
70106869,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER EXECUTIVO FEDERAL NO MUNICÍPIO DE JOÃO PESSOA LTDA. - CREDISERV,199312,B3S,I,2,Cooperativa de Crédito,,PB,João Pessoa,,,,,I
02234924,2025-12-01,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO PODER JUDICIARIO FEDERAL E MINISTÉRIO PÚBLICO DA UNIÃO NO ESTADO DE MATO GROSSO - COOPERJUS,199711,B3S,I,2,Cooperativa de Crédito,,MT,Cuiabá,,,,,I
83332700,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER JUDICIÁRIO FEDERAL E MINISTÉRIO PÚBLICO DA UNIÃO NO ESTADO DO PARÁ - COOPERJUS-PA,199301,B3S,I,2,Cooperativa de Crédito,,PA,Belém,S5,,,,I
02000895,2025-12-01,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER JUDICIÁRIO, DO TRIBUNAL DE CONTAS ESTADUAL E DEMAIS ÓRGÃOS PÚBLICOS MUNICIPAIS, ESTADUAIS E FEDERAIS NO ESTADO DO RIO DE JANEIRO LTDA.",199705,B3S,I,2,Cooperativa de Crédito,Mútuo PF com conta corrente,RJ,Rio de Janeiro,S5,,,,A
01569522,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO SEBRAE - SEBRAECOOP,199701,B3S,I,2,Cooperativa de Crédito,,MG,Belo Horizonte,,,,,I
34081562,2025-12-01,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO SESC DO RIO DE JANEIRO,197004,B3S,I,2,Cooperativa de Crédito,,RJ,Rio de Janeiro,,,,,I
02758657,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO SISTEMA FECOMERCIO DO DISTRITO FEDERAL,199809,B3S,I,2,Cooperativa de Crédito,,DF,Brasília,,,,,I
27243955,2025-12-01,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO SISTEMA FINDES - COOPERFINDES,197503,B3S,I,2,Cooperativa de Crédito,,ES,Vitória,,,,,I
36767291,2025-12-01,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DOS ÓRGÃOS DA SEGURANÇA PÚBLICA, DOS MINISTÉRIOS DA JUSTIÇA, E DA DEFESA, E ÓRGÃOS VINCULADOS, NO DISTRITO FEDERAL - COOPERCRED LTDA.",199108,B3S,I,2,Cooperativa de Crédito,,DF,Brasília,,,,,I
02966385,2025-12-01,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DOS ORGAOS DO MINISTERIO DA SAUDE NO ESTADO DO RIO DE JANEIRO - CREDISAU,199902,B3S,I,2,Cooperativa de Crédito,,RJ,Rio de Janeiro,S5,,,,I
02145770,2025-12-01,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DOS ORGAOS E ENTIDADES DA AREA DE CIENCIA E   TECNOLOGIA,199806,B3S,I,2,Cooperativa de Crédito,,RJ,Rio de Janeiro,,,,,I
01335986,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES E EMPREGADOS DOS HOSPITAIS E CLÍNICAS DA ZONA DA MATA LTDA - SANTACASACRED,199608,B3S,I,2,Cooperativa de Crédito,,MG,Juiz de Fora,,,,,I
03232959,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES ESTADUAIS DO PODER EXECUTIVO DO ESTADO DO ACRE EM RIO BRANCO - CBCRED-ACRE,199907,B3S,I,2,Cooperativa de Crédito,,AC,Rio Branco,,,,,I
05329167,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES ESTADUAIS E MUNICIPAIS NO MUNICÍPIO DE SÃO PAULO-CREDISECRES,200212,B3S,I,2,Cooperativa de Crédito,,SP,São Paulo,,,,,I
02475222,2025-12-01,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES ESTATUTARIOS DA ADMINISTRAÇÃO DIRETA DO ESTADO DO ESPIRITO SANTO - COOPSERVIDOR ES,199804,B3S,I,2,Cooperativa de Crédito,Mútuo PF com conta corrente,ES,Vitória,S5,,,,A
04368556,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES FAZENDÁRIOS DE ALAGOAS EM MACEIÓ - CREDASFAL,200104,B3S,I,2,Cooperativa de Crédito,,AL,Maceió,,,,,I
02376656,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DA REGIÃO METROPOLITANA DA BAIXADA SANTISTA,199711,B3S,I,2,Cooperativa de Crédito,,SP,Santos,,,,,I
16651002,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE ITABIRA LTDA. - SICOOB COSEMI,198105,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,MG,Itabira,S5,,,,A
03244611,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE PARÁ DE MINAS LTDA.,199909,B3S,I,2,Cooperativa de Crédito,,MG,Pará de Minas,,,,,I
41791005,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE POÇOS DE CALDAS LTDA. - COOPOÇOS,199201,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,MG,Poços de Caldas,S5,,,,A
09978237,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE VARGEM GRANDE DO SUL LTDA.,180001,B3S,I,2,Cooperativa de Crédito,,SP,Vargem Grande do Sul,,,,,I
32445645,2025-12-01,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES MUNICIPAIS DE VITORIA LTDA,180001,B3S,I,2,Cooperativa de Crédito,,ES,Vitória,,,,,I
01819799,2025-12-01,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES MUNICIPAIS DO SUL FLUMINENSE LTDA.,199612,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,RJ,Volta Redonda,S5,,,,A
03603683,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS - SICOOB COOPERPLAN CREDSEF,200001,B3S,I,2,Cooperativa de Crédito,Mútuo PF com conta corrente,DF,Brasília,S5,,,,A
09978198,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PUBLICOS DA PREFEITURA MUNICIPAL DE TRES CORACOES LTDA,180001,B3S,I,2,Cooperativa de Crédito,,MG,Três Corações,,,,,I
00991739,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DA REGIÃO METROPOLITANA DE BELÉM - CREDISIS CREDBEM METROPOLITANA,199512,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,PA,Belém,S5,,,,A
04769421,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DE CHAPECÓ E REGIÃO - CRESOL CREDI CHAPECÓ,200202,B3S,I,2,Cooperativa de Crédito,,SC,Chapecó,,,,,I
03023722,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO ESTADO DE MINAS GERAIS LTDA - COOPEMIG,199801,B3S,I,2,Cooperativa de Crédito,,MG,Belo Horizonte,,,,,I
86389244,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO ESTADO DE MINAS GERAIS NO MUNICÍPIO DE LAVRAS LTDA.,199402,B3S,I,2,Cooperativa de Crédito,,MG,Lavras,,,,,I
03139644,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO ESTADO DE SÃO PAULO - CREDIPAULISTA,199909,B3S,I,2,Cooperativa de Crédito,Atípicas,SP,São Paulo,S5,,,,A
11051952,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO LITORAL NORTE DO RIO GRANDE DO SUL   CRESOL COOPERSLIN,200909,B3S,I,2,Cooperativa de Crédito,,RS,Torres,,,,,I
03365338,2025-12-01,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS DO MUNICIPIO DE CUIABA - CREDICUIABA,199911,B3S,I,2,Cooperativa de Crédito,,MT,Cuiabá,,,,,I
03639902,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO PODER EXECUTIVO FEDERAL NO ESTADO DO ESPÍRITO SANTO - CREDES,200003,B3S,I,2,Cooperativa de Crédito,Mútuo PF com conta corrente,ES,Vitória,S5,,,,A
04346379,2025-12-01,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS DOS PODERES EXECUTIVO E LEGISLATIVO NO ESTADO DE MATO GROSSO - SICOOB SERVIDOR,200106,B3S,I,2,Cooperativa de Crédito,,MT,Cuiabá,,,,,I
34709527,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS EM RIO BRANCO - ACRE - CEMATER,199102,B3S,I,2,Cooperativa de Crédito,,AC,Rio Branco,,,,,I
83316810,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS DA REGIÃO METROPOLITANA DE BELÉM DO PARÁ E DO IBGE NO ESTADO DO PARÁ - SICOOB FEDERAL PARÁ,199208,B3S,I,2,Cooperativa de Crédito,,PA,Belém,,,,,I
65308447,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS DE UBERLÂNDIA LTDA.,199103,B3S,I,2,Cooperativa de Crédito,,MG,Uberlândia,,,,,I
04780309,2025-12-01,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS NA REGIÃO METROPOLITANA DE SALVADOR,200201,B3S,I,2,Cooperativa de Crédito,,BA,Salvador,,,,,I
